id,created_by,created_date,updated_by,updated_date,comment,company_name,email,full_name,job_title,mobile_phone,status,work_phone,user_id
3f3ad0a8-bdf1-42a7-994e-24983a373ce7,17f0eece-fad0-467a-9186-64ae8ee8b419,2023-11-15 06:14:43,17f0eece-fad0-467a-9186-64ae8ee8b419,2023-11-15 06:14:43,NULL,Narola,nun@narola.email,Dinesh,SDE,(972) 834-6283,APPROVED,(972) 683-4284,17f0eece-fad0-467a-9186-64ae8ee8b419
41d9eeb4-e0cc-4220-b571-6460a2bc31f7,8c651828-8e49-4d39-89aa-0c626dadb3b2,2025-04-11 04:42:00,8c651828-8e49-4d39-89aa-0c626dadb3b2,2025-04-11 04:42:00,NULL,NISL,nbj@yopmail.com,niket,TL,875-854-5456,APPROVED,875-854-5456,8c651828-8e49-4d39-89aa-0c626dadb3b2
43091b90-65b9-400a-af22-4f65679f689f,bfe47d0d-3682-4536-8d0b-cb82274ae3dd,2022-01-19 10:36:19,bfe47d0d-3682-4536-8d0b-cb82274ae3dd,2022-01-19 10:36:19,NULL,Iconic Renewables,aj@iconicrenewables.com,AJ Fusco,Partner,(917) 612-5552,APPROVED,(917) 612-5552,bfe47d0d-3682-4536-8d0b-cb82274ae3dd
585ab13c-d4f7-4672-8f96-a36e434a2f9f,efb34a05-5843-439b-bdd8-6675928bea5b,2025-04-23 06:08:54,efb34a05-5843-439b-bdd8-6675928bea5b,2025-04-23 06:08:54,NULL,NISL,hsz@yopmail.com,Hitesh,Programmer,123-456-7890,APPROVED,123-456-7890,efb34a05-5843-439b-bdd8-6675928bea5b
58c66598-8196-4035-8c6a-740642078282,12da5c59-9c07-4a46-86f5-03ad603193bf,2023-11-20 09:00:36,12da5c59-9c07-4a46-86f5-03ad603193bf,2023-11-20 09:00:36,NULL,Narola,hszemp@yopmail.com,Narola,developer,(055) 533-5233,APPROVED,(055) 533-5233,12da5c59-9c07-4a46-86f5-03ad603193bf
5d8a08b5-7a79-4cad-8131-7e86a71f0d28,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-03-01 06:34:54,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-03-01 06:34:54,NULL,ITnet,ITnet@yopmail.com,Ref1,Test,(568) 787-8787,APPROVED,(454) 545-5554,8e9967a6-5915-45d4-a25e-11b1876d18df
6871cf3d-a88d-44e0-871c-6481f4a8a405,17f0eece-fad0-467a-9186-64ae8ee8b419,2023-11-15 06:14:02,17f0eece-fad0-467a-9186-64ae8ee8b419,2023-11-15 06:14:02,NULL,Narola,nun@narola.email,Suresh,SDE,(961) 826-4182,APPROVED,(987) 812-6417,17f0eece-fad0-467a-9186-64ae8ee8b419
6a19d932-8e8f-4a87-ae5c-00ebbcaa7977,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-02-07 05:55:14,1c414d9d-c37d-47cd-9f7d-882d51abb8e6,2024-02-07 05:55:14,NULL,NAROLA,prpsub1@yopmail.com,NIKHIL,DEVLOPER,(222) 222-2222,APPROVED,(999) 999-9999,1c414d9d-c37d-47cd-9f7d-882d51abb8e6
6eb1468d-96f9-4fe3-9667-6e147fb7eba7,b27ab38d-431e-43a2-bd3c-763f86a30537,2023-12-20 11:26:16,b27ab38d-431e-43a2-bd3c-763f86a30537,2023-12-20 11:26:16,NULL,narola,nun@narola.email,mukesh,SDE,(967) 524-5346,APPROVED,(978) 532-3423,b27ab38d-431e-43a2-bd3c-763f86a30537
717dcbb3-c9e8-447b-9d01-7cb341d108eb,efb34a05-5843-439b-bdd8-6675928bea5b,2025-04-23 06:09:28,efb34a05-5843-439b-bdd8-6675928bea5b,2025-04-23 06:09:28,NULL,NISL,hsz@yopmail.com,Hitesh,Programmer,123-456-7890,APPROVED,123-456-7890,efb34a05-5843-439b-bdd8-6675928bea5b
74277309-7e41-44e1-beaf-9cddad6af05b,12da5c59-9c07-4a46-86f5-03ad603193bf,2023-11-20 09:05:56,12da5c59-9c07-4a46-86f5-03ad603193bf,2023-11-20 09:05:56,NULL,Narola,hszemp@yopmail.com,Narola,hszemp@yopmail.com,(055) 533-5233,APPROVED,(055) 533-5233,12da5c59-9c07-4a46-86f5-03ad603193bf
7e47e950-2c06-4da0-aa1f-e7e49388ee13,bfe47d0d-3682-4536-8d0b-cb82274ae3dd,2022-01-19 10:38:18,bfe47d0d-3682-4536-8d0b-cb82274ae3dd,2022-01-19 10:38:18,NULL,Iconic Renewables,lauren.durbin@iconicrenewables.com,Lauren Durbin,Project Manager,(314) 359-3963,APPROVED,(314) 359-3963,bfe47d0d-3682-4536-8d0b-cb82274ae3dd
7f682642-a5d9-4b83-a125-fc063e265072,c1e99329-85c4-457f-9e56-40760d57aff5,2024-01-18 09:40:57,c1e99329-85c4-457f-9e56-40760d57aff5,2024-01-18 09:40:57,NULL,Narola,hszemp@yopmail.com,Narola,hszemp@yopmail.com,(055) 533-5233,APPROVED,(055) 533-5233,c1e99329-85c4-457f-9e56-40760d57aff5
808c35bc-0639-45bd-9eff-8adc7bc0c8b0,47a9901a-d8f7-4446-8341-e6cb74e5c1b8,2024-02-06 11:03:49,47a9901a-d8f7-4446-8341-e6cb74e5c1b8,2024-02-06 11:03:49,NULL,com3,com3@yopmail.com,ref3,t3,(656) 565-6565,APPROVED,(565) 655-6565,47a9901a-d8f7-4446-8341-e6cb74e5c1b8
864cdb28-1a02-4f57-b577-7bbadbee2611,2dc73d61-8642-42b9-bcea-817ee1d1abbf,2025-04-28 12:08:37,2dc73d61-8642-42b9-bcea-817ee1d1abbf,2025-04-28 12:08:37,NULL,PowerGrid Solutions LLC,mason.clark@powergridsol.com,Mason Clark, Electrical Subcontractor,347-555-0257,APPROVED,718-555-0192,2dc73d61-8642-42b9-bcea-817ee1d1abbf
8bcb2b78-0ade-445f-889e-a16874c2d763,04,2024-02-06 10:36:22,NULL,2024-08-08 10:41:49,NULL,democompany,democompany@yopmail.com,Ref1,job1,(454) 545-5454,REJECTED,(444) 545-4554,04
8cb03c4f-49c4-410e-9fa3-de9ffd42af85,17f0eece-fad0-467a-9186-64ae8ee8b419,2023-11-15 06:14:21,17f0eece-fad0-467a-9186-64ae8ee8b419,2023-11-15 06:14:21,NULL,Narola,nun@narola.email,Mukesh,SDE,(961) 284-6184,APPROVED,(971) 924-6214,17f0eece-fad0-467a-9186-64ae8ee8b419
9687275e-0508-4aea-898a-53d91078d0f5,6fdfa82e-6825-4658-a162-a518011bffd8,2025-04-18 09:31:31,6fdfa82e-6825-4658-a162-a518011bffd8,2025-04-18 09:31:31,NULL,SunBright Energy	,sales@yopmail.com,Sarah	,Sales Director	,555-876-5432,APPROVED,555-234-5678,6fdfa82e-6825-4658-a162-a518011bffd8
98e89758-e011-4530-84a6-956439f5488a,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-03-01 06:35:33,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-03-01 06:35:33,NULL,Net2,Net2@yopmail.com,Ref2,Test,(887) 887-8787,APPROVED,(878) 121-4454,8e9967a6-5915-45d4-a25e-11b1876d18df
98f607a2-ae56-44d4-b076-b1317a5cd066,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58,2025-04-17 04:49:07,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58,2025-04-17 04:49:07,NULL,narola,prp111@narola.email,narola,prp111@narola.email,111-111-1111,APPROVED,111-111-1111,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58
9ac8645f-03fb-4958-86a8-e05abee58bc3,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58,2025-04-17 04:48:55,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58,2025-04-17 04:48:55,NULL,narola,prp111@narola.email,narola,prp111@narola.email,111-111-1111,APPROVED,111-111-1111,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58
9c023dde-a1a2-4d03-8015-275118fbaf5d,12da5c59-9c07-4a46-86f5-03ad603193bf,2023-11-20 09:05:37,12da5c59-9c07-4a46-86f5-03ad603193bf,2023-11-20 09:05:37,NULL,Narola,hszemp@yopmail.com,Narola,hszemp@yopmail.com,(055) 533-5233,APPROVED,(055) 533-5233,12da5c59-9c07-4a46-86f5-03ad603193bf
aa6c3845-8650-425f-96d2-e25e527397f0,47a9901a-d8f7-4446-8341-e6cb74e5c1b8,2024-02-06 11:03:21,47a9901a-d8f7-4446-8341-e6cb74e5c1b8,2024-02-06 11:03:21,NULL,com2,com2@yopmail.com,ref2,t2,(454) 545-4545,APPROVED,(444) 545-4545,47a9901a-d8f7-4446-8341-e6cb74e5c1b8
aca7cd49-0000-406e-8de4-3b78cbd22341,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58,2025-04-17 04:49:15,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58,2025-04-17 04:49:15,NULL,narola,prp111@narola.email,narola,prp111@narola.email,111-111-1111,APPROVED,111-111-1111,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58
b05056f4-39cb-4a06-855d-e3feacf55579,8c651828-8e49-4d39-89aa-0c626dadb3b2,2025-04-11 04:41:32,8c651828-8e49-4d39-89aa-0c626dadb3b2,2025-04-11 04:41:32,NULL,NISL,prp@yopmail.com,Payal,Coder,875-854-5456,APPROVED,875-854-5456,8c651828-8e49-4d39-89aa-0c626dadb3b2
c29110aa-5578-4f84-896b-ff7650f3f036,b27ab38d-431e-43a2-bd3c-763f86a30537,2023-12-20 11:26:43,b27ab38d-431e-43a2-bd3c-763f86a30537,2023-12-20 11:26:43,NULL,Nrola,nun@narola.email,dinesh,Kel,(657) 345-2347,APPROVED,(213) 124-7679,b27ab38d-431e-43a2-bd3c-763f86a30537
c41385a2-bd7e-4797-aeaf-a5c3a45aa25d,c1e99329-85c4-457f-9e56-40760d57aff5,2024-01-18 09:40:41,c1e99329-85c4-457f-9e56-40760d57aff5,2024-01-18 09:40:41,NULL,Narola,hszemp@yopmail.com,Narola,hszemp@yopmail.com,(055) 533-5233,APPROVED,(055) 533-5233,c1e99329-85c4-457f-9e56-40760d57aff5
c459a613-e4d3-46da-8367-a1acb68f9fe8,6fdfa82e-6825-4658-a162-a518011bffd8,2025-04-18 09:32:12,6fdfa82e-6825-4658-a162-a518011bffd8,2025-04-18 09:32:12,NULL,EcoSolar Installations	,Michael@yopmail.com,Michael	,Installation Technician	,555-765-4321,APPROVED,555-345-6789,6fdfa82e-6825-4658-a162-a518011bffd8
c93324c3-30af-4df6-927a-17326bfb2bef,6fdfa82e-6825-4658-a162-a518011bffd8,2025-04-18 09:32:57,6fdfa82e-6825-4658-a162-a518011bffd8,2025-04-18 09:32:57,NULL,RenewableTech Systems	,priya@yopmail.com,Priya	,Electrical Engineer	,555-654-3210,APPROVED,555-654-3210,6fdfa82e-6825-4658-a162-a518011bffd8
dcbf0fc2-2427-423e-937b-9b056240a0f6,13c3dd8f-1a6e-4f15-b22d-2b5d3f243796,2022-06-22 10:22:56,13c3dd8f-1a6e-4f15-b22d-2b5d3f243796,2022-06-22 10:22:56,NULL,Narola Infotech,dka.narola@gmail.com,Prashant,Software Engineer,(963) 849-5515,APPROVED,(963) 849-5515,13c3dd8f-1a6e-4f15-b22d-2b5d3f243796
e30e2de9-2739-4a73-9812-1314cf9128e2,73c35bda-c637-4513-a758-b9491df12540,2024-02-07 05:47:39,NULL,2024-08-08 09:47:03,NULL,NAROLA INFOTECH,prpclient@yopmail.com,payal,devloper,(063) 526-8769,REJECTED,(063) 526-8769,73c35bda-c637-4513-a758-b9491df12540
e8c0254e-a0f3-402e-be1d-e94893e50eaf,02d2d458-306b-4fc7-ac5e-229f6b46d80b,2024-02-21 12:27:10,02d2d458-306b-4fc7-ac5e-229f6b46d80b,2024-02-21 12:27:10,NULL,Flynn Armstrong LLC,mogyseleny@mailinator.com,Kline Baldwin Traders,wevuqi@mailinator.com,(798) 798-7987,APPROVED,(989) 897-9898,02d2d458-306b-4fc7-ac5e-229f6b46d80b
eb3befe9-6aa7-4e7e-b683-dcc702ec773b,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2022-01-05 14:26:11,a3d2b1e9-d64f-46b7-85f5-af83442a5547,2022-01-05 14:26:11,NULL,3rd ROC Solar,sreed@3rdrocsolar.com,Stephen	Reed,CEO,(585) 218-0631,APPROVED,(585) 218-0631,a3d2b1e9-d64f-46b7-85f5-af83442a5547
ebcd4d81-45ab-4172-b8c8-5c85eed2ab48,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58,2025-04-17 04:49:01,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58,2025-04-17 04:49:01,NULL,narola,prp111@narola.email,narola,prp111@narola.email,111-111-1111,APPROVED,111-111-1111,cdcfa2bf-179a-4c44-849d-38e2c8dd8f58
ec67e2c1-cf53-4f42-93d2-eef71eafb304,fb7f14b5-da5e-4c62-a73b-a958602fc287,2024-07-30 05:34:31,fb7f14b5-da5e-4c62-a73b-a958602fc287,2024-07-30 05:34:31,NULL,ref1,ref1@yopmail.com,ref1,Test,555-545-4545,APPROVED,454-545-4454,fb7f14b5-da5e-4c62-a73b-a958602fc287
f01e8c94-4703-4bcf-ac77-4ab8d5b4f18c,13c3dd8f-1a6e-4f15-b22d-2b5d3f243796,2022-06-22 10:22:29,13c3dd8f-1a6e-4f15-b22d-2b5d3f243796,2022-06-22 10:22:29,NULL,Narola Infotech,dka.narola@gmail.com,Dharati,Software Engineer,(963) 849-5515,APPROVED,(963) 849-5515,13c3dd8f-1a6e-4f15-b22d-2b5d3f243796
f16287f2-6119-4070-9dfc-348b9936686d,8c651828-8e49-4d39-89aa-0c626dadb3b2,2025-04-11 04:41:03,8c651828-8e49-4d39-89aa-0c626dadb3b2,2025-04-11 04:41:03,NULL,NISL,hsz@yopmail.com,Hitesh,Programmer,875-854-5456,APPROVED,875-854-5456,8c651828-8e49-4d39-89aa-0c626dadb3b2
f26bbdb6-f555-4f76-9c2a-39ffeb926a29,b27ab38d-431e-43a2-bd3c-763f86a30537,2023-12-20 11:25:46,b27ab38d-431e-43a2-bd3c-763f86a30537,2023-12-20 11:25:46,NULL,Narola,nun@narola.email,suresh,SDE,(967) 456-3312,APPROVED,(987) 424-1424,b27ab38d-431e-43a2-bd3c-763f86a30537
f339478d-c48c-4430-855e-c068d91c0852,fb7f14b5-da5e-4c62-a73b-a958602fc287,2024-07-30 05:34:52,fb7f14b5-da5e-4c62-a73b-a958602fc287,2024-07-30 05:34:52,NULL,ref1,ref1@yopmail.com,Ref1,Test,565-656-5654,APPROVED,656-666-5656,fb7f14b5-da5e-4c62-a73b-a958602fc287
f532314e-132f-4868-bf9a-a2ae53deeaa6,2dc73d61-8642-42b9-bcea-817ee1d1abbf,2025-04-28 12:09:16,2dc73d61-8642-42b9-bcea-817ee1d1abbf,2025-04-28 12:09:16,NULL,AquaFlow Contractors,ava.robinson@aquaflowco.com,Ava Robinson,Plumbing Specialist,725-555-0344,APPROVED,702-555-0118,2dc73d61-8642-42b9-bcea-817ee1d1abbf
fa297260-a0d4-4b58-9ec3-2a1f69c04f66,04,2024-02-06 10:37:00,04,2024-02-06 10:37:00,NULL,company2,company2@yopmail.com,Job2,Title2,(544) 555-4545,APPROVED,(555) 456-5454,04
fa48dac3-8058-4ad7-9255-776b40319a52,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-03-01 06:36:10,8e9967a6-5915-45d4-a25e-11b1876d18df,2024-03-01 06:36:10,NULL,net3Tel,net3Tel@yopmail.com,ref3,test,(488) 888-8787,APPROVED,(565) 232-4464,8e9967a6-5915-45d4-a25e-11b1876d18df
fdf5eb6a-107e-4365-b997-d95f1eb62a22,04,2024-02-06 10:37:43,04,2024-02-06 10:37:43,NULL,testtitle,testtitle@yopmail.com,Testname,job3title,(454) 545-5454,APPROVED,(554) 545-4545,04
